 4056 ; Набор монет Германии: 8шт Пластиковая упаковка ; 1985 ;  ; Al,Al/Br,Cu-Ni ; AU ; 28 ; Kosmas ; 1603 
 4057 ; Набор монет Швейцарии: 8шт Пластиковая упаковка ; 1982 ;  ; Br,Al/Br,Cu-Ni ; Proof ; 20 ; murew ; 1226 
 4058 ; Набор монет Греции: 9шт Буклет + знак ; 2002-2004 ;  ; Би/м,Лат,Cu/St ; AU ; 46 ; Faker ; 697 
 4059 ; Набор монет Великобритании (9шт): 1/2 кроны, 2,1 шиллинг, 6,3 пенса, 1, 1/2 пенни. В капсуле и конверте ; 1970 ;  ; Cu/Ni,Cu ; Unc ; 49 ; silver925 ; 793 
 4060 ; Набор монет Германии: 9шт Пластиковая упаковка ; 2006 ;  ; Би/м,Лат,Cu/St ; Proof ; 20 ; ♂ ; 720 
 4061 ; Набор монет Австрии: 8шт + жетон Пластиковая упаковка ; 1985 ;  ; Al,Al/Br,Cu-Ni ; Proof ; 24 ; Alexander_Vl ; 532 
 4062 ; Набор монет Германии: 4шт + жетон ; 1987 ;  ; Cu-Ni ; AU ; 18 ; ЛОПАТИНиКО ; 922 
 4063 ; Набор монет Фолклендских островов: 10,5,2,1,1/2 пенни (5 шт.) Пластиковая упаковка ; 1974 ;  ; Cu-Ni,Br ; Unc ; 11 ; ЛОПАТИНиКО ; 347 
 4064 ; Набор монет Украины (50 лет победы) 200000 карбованцев (5шт) Буклет, сертификат ; 1995 ;  ; Cu-Ni ; Proof ; 15 ; Starushka ; 3227 
 4065 ; Набор монет Словении: 9шт Буклет ; 2008 ;  ; Би/м,Cu/St,лат ; AU ; 33 ; Besar ; 673 
 4066 ; Набор монет Бельгии: 8шт + жетон Буклет ; 2003 ;  ; Би/м,Cu/St,лат ; AU ; 27 ; Чуча ; 435 
 4067 ; Набор монет Австралии: 1 доллар, 50,20,10,5,2,1 цент (7 шт.) Буклет ; 1985 ;  ; Al/Br,Cu-Ni,Br ; Unc ; 19 ; GAV1970 ; 284 
 4068 ; Набор монет Новой Зеландии: 1 доллар, 50,20,5,2,1 цент (7 шт.) Буклет ; 1983 ;  ; Cu-Ni,Br ; Unc ; 24 ; Масясик ; 616 
 4069 ; Набор монет ГДР: 5 марок (2 шт.) + жетон. Буклет ; 1989 ;  ; Cu-Ni,Ж/м ; AU ; 31 ; ЛОПАТИНиКО ; 595 
 4070 ; Набор монет ФРГ: 10шт Пластиковая упаковка ; 1987 ;  ; Br,Al/Br,Cu-Ni ; Proof ; 23 ; DjonS ; 493 
 4071 ; Набор монет Сан-Марино: 3шт Буклет ; 2005 ;  ; Би/м,Cu/St,лат ; AU ; 19 ; SKeeper ; 255 
 4072 ; Набор монет Великобритании: 20,10,5,2 пенса, 1 пенни (5 шт.) ; 1994 ;  ; Br,Cu-Ni ; Unc ; 16 ; 66dim ; 73 
 4073 ; Набор монет Великобритании (9шт): 2,1 фунт, 50, 20,10,5 пенсов, 1 пенни. Буклет ; 1997 ;  ; Би/м, Cu/Ni,Al/ ; Unc ; 18 ; tpls ; 1023 
 4074 ; Набор монет Мальты: 8шт Буклет ; 2008 ;  ; Би/м,Cu/St,лат ; AU ; 35 ; Besar ; 542 
 4075 ; Лот монет Сан-Марино: 50,20,5,2,1 евроцент (5 шт.). Буклет ; 2006,2008 ;  ; St/Cu,Лат ; AU ; 50 ; Тарас ; 333 
 4076 ; Набор евромонет Италии (8шт): 2,1 евро. 50,20,10,5,2,1 евроцент. Буклет ; 2007 ;  ; Би/м, Cu/St,  Л ; Unc/AU ; 39 ; Приход ; 596 
 4077 ; Набор монет Сан-Марино: 5шт Буклет ; 2005-2008 ;  ; Cu/St,лат ; AU ; 11 ; Kosmas ; 215 
 4078 ; Набор монет Канады: 1 доллар, 50,25,10,5,1 цент (6 шт.) 100 лет Конфедерации. Пластиковая упаковка ; 1967 ;  ; Ag,Ni,Br ; Unc/AU ; 40 ; GAV1970 ; 1389 
 4079 ; Набор монет Сан-Марино: 2шт Буклет ; 2003 ;  ; Лат ; AU ; 22 ; Faker ; 153 
 4080 ; Набор монет Финляндии: 8шт + жетон Буклет ; 2003 ;  ; Би/м,Лат,Cu/St ; AU ; 25 ; Faker ; 801 
 4081 ; Лот монет США: 1,1/2,1/4 доллара, 1 дайм, 5, 1 цент (6 шт.) Упаковка ; 1974 ;  ; Cu-Ni,Br ; XF+/AU ; 6 ; qwer2 ; 207 
 4082 ; Лот монет Ямайки: 10,5,1 цент (3 шт.) Упаковка ; 1976 ;  ; Cu-Ni,Al ; Proof ; 26 ; GAV1970 ; 158 
 4083 ; Лот монет Литвы: 5,2,1 лит, 50,20,10,5,2,1 сент (9 шт.) Буклет ; 1991-2002 ;  ; Би/м,Al,Cu-Ni,Ж ; AU ; 21 ; avg1974 ; 466 
 4084 ; Лот монет Французской Полинезии: 100,50,20,10,5,2,1 франк (7 шт.) Буклет ; 2002-2004 ;  ; Cu-Ni,Al,Ж/м ; AU ; 11 ; gusania ; 612 
 4085 ; Лот монет Острова Мэн: 2,1 фунт, 50,20,10,5,2,1 пенни (8 шт.) Буклет ; 1998-2004 ;  ; Би/м,Cu-Ni,Br, ; AU ; 29 ; rad22 ; 1062 
 4086 ; Лот монет Швейцарии: 5,2,1,1/2 франка, 20,10,5,1 раппен (8 шт.) Буклет ; 2000-2004 ;  ; Cu-Ni,Br,Ni/Br ; AU ; 22 ; tpls ; 939 
 3987 ; 2 евро. Финляндия. 150 лет со дня рождения Яна Сибелиуса ; 2015 ;  ; Би/м ; AU ; 17 ; avs ; 222 
 3988 ; 5 лев. Болгария. 23-я конференция ЮНЕСКО ; 1985 ;  ; Cu-Ni ; Proof ; 18 ; evgeniyzdn ; 186 
 3989 ; 2 рентенпфеннига. Германия ; 1924 ;  ; Br ; XF ; 17 ; uhfvv7 ; 56 
 3990 ; 2 рентенпфеннига. Германия ; 1924 ;  ; Br ; VF-XF ; 17 ; uhfvv7 ; 56 
 3991 ; 20 франков. Французские Каморские острова ; 1964 ;  ; Al/Br ; VF ; 29 ; irino4ka ; 1128 
 3992 ; 20 центов Кипр ; 1993 ;  ; Al/Br ; VF-XF ; 10 ; dmivanych ; 23 
 3993 ; Фартинг Великобритания ; 1868 ;  ; Br ; VF ; 35 ; ВЕПРЬ ; 204 
 3994 ; 1/4 анны. Британская Индия ; 1862 ;  ; Br ; VF ; 16 ; irino4ka ; 327 
 3995 ; 2 милс Палестина ; 1927 ;  ; Br ; VF-XF ; 24 ; Markgraf ; 159 
 3996 ; 10 кэш. Китай ; 1920 ;  ; Br ; VF ; 21 ; tzarevich ; 275 
 3997 ; 2 сенти Литва ; 1936 ;  ; Br ; VF ; 41 ; kornum ; 543 
 3998 ; 1/2 пенни. Великобритания ; 1827 ;  ; Cu ; VG ; 11 ; (.!.) ; 73 
 3999 ; 1 пенни Великобритания ; 1856 ;  ; Cu ; F+ ; 34 ; orex ; 203 
 4000 ; Двойной турнуа Франция ; 1632 ;  ; Cu ; VG ; 7 ; smel ; 216 
 4001 ; 500 марок Веймар ; 1923A ;  ; Al ; VF ; 13 ; tar ; 56 
 4002 ; 1/2 сентимо Испания ; 1868 ;  ; Cu ; VF ; 50 ; mkm1968 ; 601 
 4003 ; 1/2 миллиона марок Гамбург ; 1923 ;  ; Al ; F ; 10 ; aaaaa1971 ; 114 
 4004 ; 1/10 марки. Гамбург ; 1923 ;  ; Al ; VF-XF ; 14 ; tar ; 71 
 4005 ; 2 евро Франция ; 1999 ;  ; Би/м ; VF-XF ; 21 ; Граф Городищенский ; 140 
 4006 ; 2 гривны Украина Винницкий ; 2007 ;  ; Cu-Ni ; AU ; 14 ; Один54 ; 163 
 4007 ; 2 гривны Украина Гулевичевна ; 2015 ;  ; Cu-Ni ; AU ; 5 ; dimam_kz ; 135 
 4008 ; 2 гривны Украина Франко ; 2006 ;  ; Cu-Ni ; AU ; 15 ; Sky2 ; 214 
 4009 ; 2 гривны Украина Остапенко ; 2006 ;  ; Cu-Ni ; AU ; 12 ; Sky2 ; 216 
 4010 ; 2 гривны Украина Вербицкий ; 2015 ;  ; Cu-Ni ; AU ; 9 ; Serfer ; 136 
 4011 ; 2 гривны Украина Бой под Крутами ; 1998 ;  ; Cu-Ni ; XF ; 9 ; ges ; 237 
 4012 ; 1/2 пенни Токен Великобритания ;  ;  ; Cu ; VF ; 13 ; shaxter2015 ; 633 
 4013 ; 1/2 пенни Токен Великобритания ;  ;  ; Cu ; VF+ ; 15 ; shaxter2015 ; 661 
 4014 ; 1/2 пенни Токен Великобритания ; 1793 ;  ; Cu ; VF ; 19 ; polux17 ; 1426 
 4015 ; 1/2 пенни Токен Великобритания ; 1787 ;  ; Cu ; VF+ ; 8 ; Снежный Барс ; 666 
 4016 ; 1/2 пенни Токен Великобритания ; 1793 ;  ; Cu ; VF ; 31 ; D-503 ; 843 
 4017 ; Фартинг Великобритания Токен ;  ;  ; Cu ; VF ; 15 ; shaxter2015 ; 567 
 4018 ; 2 раппен Швейцария ; 1945 ;  ; Zn ; VF ; 21 ; evgidj ; 122 
 4019 ; 5 чиао Японская оккупация Китая ;  ;  ; Cu-Ni ; VF ; 72 ; Platin ; 1561 
 4020 ; 5 гривен Украина Битва под Оршей ; 2014 ;  ; Cu-Ni ; AU ; 17 ; DjonS ; 172 
 4021 ; 10 пфеннигов. Германия. Веймар ; 1924 ;  ; Al/Br ; XF- ; 14 ; Maksss163 ; 51 
 4022 ; 10 пфеннигов. Германия. Веймар ; 1936 ;  ; Al/Br ; XF ; 15 ; Maksss163 ; 36 
 4023 ; 5 пфеннигов. Германия. Веймар ; 1925 ;  ; Al/Br ; VF+ ; 16 ; Maksss163 ; 46 
 4024 ; 10 франков Французская Новая Каледония ; 1995 ;  ; Cu-Ni ; XF ; 13 ; Лоцман ; 90 
 4025 ; 20 франков Французские Новые Гибриды ; 1973 ;  ; Cu-Ni ; XF ; 29 ; Лоцман ; 419 
 4026 ; 1 лат Латвия ; 2011 ;  ; Cu-Ni ; AU ; 13 ; DjonS ; 157 
 4027 ; 100 лир Ватикан ; 1981 ;  ; St ; AU ; 9 ; DjonS ; 116 
 4028 ; 1 лат Латвия ; 2009 ;  ; Cu-Ni ; AU ; 36 ; SupERGood ; 118 
 4029 ; 50 лир Ватикан ; 1962 ;  ; St ; AU ; 33 ; kornum ; 299 
 4030 ; 10 лир Ватикан ; 1959 ;  ; Al ; AU ; 20 ; aaaaa1971 ; 467 
 4031 ; 10 песо Уругвай ; 2000 ;  ; Би/м ; XF ; 9 ; Maksss163 ; 53 
 4032 ; 5 аурар Исландия ; 1958 ;  ; Cu-Ni ; XF+ ; 16 ; Oleg73 ; 173 
 4033 ; 2 злотых Польша ; 1999 ;  ; Al/Br ; AU ; 20 ; 66dim ; 469 
 4034 ; 1 крона Эстония ; 2008 ;  ; Al/Br ; AU ; 13 ; Один54 ; 32 
 4035 ; 1 доллар США ; 2012P ;  ; Cu-Ni-Zn ; AU ; 31 ; Nikitos76 ; 102 
 4036 ; 1 доллар США ; 2012D ;  ; Cu-Ni-Zn ; AU ; 29 ; Шнур ; 185 
 3937 ; 100 драхм Греция Олимпиада ; 1997 ;  ; Лат ; VF+ ; 11 ; (.!.) ; 84 
 3938 ; фэнь Маньчжоу-Го ; 1935 ;  ; Cu-Ni ; VF+ ; 47 ; geracon2009 ; 239 
 3939 ; 10 центов Лаос ; 1952 ;  ; Al ; XF ; 22 ; murka1973 ; 80 
 3940 ; 10 сентимов Французский Индо-Китай ; 1941 ;  ; Cu-Ni ; VF+ ; 17 ; Анечка ; 128 
 3941 ; 2 евро Италия Леонардо да Винчи ; 2019 ;  ; Би/м ; AU ; 19 ; Balagur ; 261 
 3942 ; 1 грошен Австрия Токен церкви Святого Стефана ; 1950 ;  ; Al ; VF ; 17 ; etwar55 ; 114 
 3943 ; 5 центов Либерия. Дракон ; 2000 ;  ; Al ; AU ; 26 ; vasilyi66 ; 63 
 3944 ; 5 центов. США ; 1935 ;  ; Cu-Ni ; VF ; 26 ; 100 лет ; 91 
 3945 ; 10 пфеннигов. Данциг ; 1932 ;  ; Al/Br ; VF ; 12 ; Serenade ; 240 
 3946 ; 50 тенге. Казахстан. Махамбет ; 2003 ;  ; Cu-Ni ; XF ; 5 ; SpAi ; 152 
 3947 ; 50 пфеннигов. Германия ; 1928 ;  ; Cu/Ni ; VF ; 10 ; tar ; 69 
 3948 ; 500 марок. Германия ; 1923А ;  ; Al ; VF-XF ; 9 ; military ; 90 
 3949 ; 2 драхмы. Греция ; 1973 ;  ; Al/Br ; VF ; 19 ; sergey0615 ; 56 
 3950 ; 200 марок. Германия ; 1923G ;  ; Al ; AU ; 10 ; military ; 57 
 3951 ; 1 цент. Земля Мэри Берд. Пингвины ; 2012 ;  ; Cu ; AU ; 33 ; tar ; 237 
 3952 ; 200000 марок. Гамбург ; 1923J ;  ; Al ; AU ; 16 ; aaaaa1971 ; 161 
 3953 ; 10000 марок. Вестфалия. Нотгельд ; 1923 ;  ; Br ; VF-XF ; 24 ; птичка16 ; 567 
 3954 ; 3 песо Куба ; 2002 ;  ; Cu-Ni ; XF ; 9 ; murka1973 ; 69 
 3955 ; 10 гирш Судан ; 1956 ;  ; Cu-Ni ; XF ; 27 ; kornum ; 195 
 3956 ; 1 марка. Веймар ; 1934G ;  ; Cu-Ni ; VF-XF ; 13 ; Markgraf ; 282 
 3957 ; 10 центов Фолклендские острова ; 1998 ;  ; Cu-Ni ; XF ; 24 ; d-master ; 98 
 3958 ; 20 лепта. Греция ; 1894 ;  ; Cu-Ni ; VF ; 9 ; vasek ; 63 
 3959 ; 5 сенти Литва ; 1925 ;  ; Al/Br ; VF ; 19 ; krugerrand ; 206 
 3960 ; 500 рейс. Бразилия ; 1922 ;  ; Al/Br ; VF ; 20 ; Снежный Барс ; 159 
 3961 ; 5 пфеннигов. Германия. Нотгельд Кассель (лагерь военнопленных) ;  ;  ;  ; VF+ ; 17 ; ulуsse ; 603 
 3962 ; 5 пфеннигов. Германия. Нотгельд Кассель (лагерь военнопленных) ;  ;  ; Zn ; VF ; 11 ; etwar55 ; 459 
 3963 ; 10 пфеннигов. Германия. Нотгельд Кассель (лагерь военнопленных) ;  ;  ; Zn ; VF- ; 18 ; НАВАЛЬНЫЙ ; 463 
 3964 ; 10 пфеннигов. Германия. Нотгельд Мюнстер (лагерь военнопленных) ;  ;  ; Zn ; VF ; 22 ; ulуsse ; 640 
 3965 ; 10 пфеннигов. Германия. Нотгельд Ингольштадт (лагерь военнопленных) ;  ;  ; Zn ; VF ; 19 ; KФC ; 700 
 3966 ; 10 пфеннигов. Германия. Нотгельд Магдебург Заводы Ф.Круппа ;  ;  ; Zn ; VF ; 31 ; nemand ; 663 
 3967 ; 10 пфеннигов. Германия. Нотгельд Фрайзинг Anton Schluter ;  ;  ; Zn ; VF ; 31 ; etwar55 ; 663 
 3968 ; 10 пфеннигов. Германия. Нотгельд Хеддернхайм Kupferwerk ;  ;  ; Zn ; VF ; 40 ; Пронин А.М. ; 516 
 3969 ; 10 пфеннигов. Германия. Нотгельд Ратибор Железная дорога ;  ;  ; Fe ; VF ; 23 ; nemand ; 716 
 3970 ; 12 пфеннигов. Германия. Нотгельд Франкфурт-на-Майне Heinrich Nix ;  ;  ; Латунь ; VF ; 44 ; nemand ; 759 
 3971 ; 20 werth-marke. Германия. Нотгельд завод  Wurag ;  ;  ; Al ; VF ; 12 ; Visitor ; 306 
 3972 ; 15 werth-marke. Германия. Нотгельд ;  ;  ; Латунь ; F-VF ; 5 ; KФC ; 57 
 3973 ; 20 пфеннигов. Германия. Нотгельд Гамбург Транспортный жетон ;  ;  ; Al ; VF ; 17 ; KФC ; 133 
 3974 ; 20 пфеннигов. Германия. Нотгельд "А.М." ;  ;  ; Латунь ; F-VF ; 10 ; KФC ; 97 
 3975 ; 50 пфеннигов. Германия. Нотгельд Мюнстер (лагерь военнопленных) ;  ;  ; Zn ; VF ; 18 ; KФC ; 783 
 3976 ; 50 пфеннигов. Германия. Нотгельд Халле Офицерский лагерь военнопленных ;  ;  ; Zn ; VF ; 19 ; Visitor ; 788 
 3977 ; 100 пфеннигов Транспортный жетон Ludwigs-Eisenbahn Германия. Нотгельд Нюрнберг ; 1921 ;  ; Al ; XF+ ; 14 ; Man 11 ; 543 
 3978 ; 150 пфеннигов Транспортный жетон Ludwigs-Eisenbahn Германия. Нотгельд Нюрнберг ; 1921 ;  ; Al ; AU ; 12 ; Visitor ; 555 
 3979 ; 200 пфеннигов Транспортный жетон Ludwigs-Eisenbahn Германия. Нотгельд Нюрнберг ; 1921 ;  ; Al ; AU ; 13 ; dencon ; 612 
 3980 ; 20 кэш. Китай ; 1921 ;  ; Cu ; VF+ ; 38 ; geracon2009 ; 257 
 3981 ; 20 кэш. Китай ; 1920 ;  ; Cu ; VF- ; 44 ; 1gold ; 308 
 3982 ; 10 кэш. Китай ; 1920 ;  ; Cu ; XF ; 31 ; tzarevich ; 183 
 3983 ; 5 юаней. Китай ; 2003 ;  ; Лат ; AU ; 24 ; SKeeper ; 202 
 3984 ; 20 злотых. Польша. Первый поляк в космосе ; 1978 ;  ; Cu-Ni ; XF- ; 32 ; kadadin ; 157 
 3985 ; 10 марок. ГДР. Мемориал "Бухенвальд", близ Веймара ; 1972 ;  ; Cu-Ni ; XF ; 19 ; sergey0615 ; 71 
 3986 ; 2 лева. Болгария. Мировое первенство по художественной гимнастике ; 1987 ;  ; Cu-Ni ; Proof ; 37 ; evgeniyzdn ; 140 
 3887 ; 10 нгве Замбия ; 1968 ;  ; Cu-Ni ; VF+ ; 23 ; птичка16 ; 56 
 3888 ; 2-1/2 цента Нидерландские Антиллы ; 1956 ;  ; Br ; VF ; 13 ; gusania ; 56 
 3889 ; 50 сентаво Сан-Томе и Принсипи ; 1929 ;  ; Ni/Br ; F-VF ; 13 ; Sterh ; 163 
 3890 ; 10 долларов Гайана ; 2007 ;  ; Ni/St ; AU ; 16 ; ААФ ; 56 
 3891 ; 1 доллар Соломоновы острова ; 2012 ;  ; Al/Br ; XF ; 33 ; калинов мост ; 102 
 3892 ; 100 франков Монако ; 1950 ;  ; Cu-Ni ; VF-XF ; 34 ; anshel ; 336 
 3893 ; 2 марки ФРГ ; 1995 ;  ; Cu-Ni ; XF ; 23 ; Метро62 ; 204 
 3894 ; 2 марки ФРГ ; 1987J ;  ; Cu-Ni ; VF-XF ; 23 ; Метро62 ; 203 
 3895 ; 50 центов Австралия ; 1981 ;  ; Cu-Ni ; XF ; 12 ; sibirian ; 93 
 3896 ; 2 марки ФРГ ; 1977D ;  ; Cu-Ni ; VF-XF ; 13 ; птичка16 ; 215 
 3897 ; 5 долларов Гон-Конг ; 1976 ;  ; Cu-Ni ; VF ; 8 ; dmivanych ; 61 
 3898 ; 1 марка ФРГ ; 1992F ;  ; Cu-Ni ; XF ; 11 ; uhfvv7 ; 101 
 3899 ; 2 марки ФРГ ; 1957 ;  ; Cu-Ni ; VF-XF ; 25 ; vasilyi66 ; 199 
 3900 ; 2 лиры Ватикан ; 1940 ;  ; St ; XF ; 23 ; serg.g ; 281 
 3901 ; 25 франков Центральная Африка ; 1984 ;  ; Латунь ; VF ; 26 ; uhfvv7 ; 144 
 3902 ; 1 фунт Великобритания ; 1985 ;  ; Латунь ; F ; 16 ; focus ; 111 
 3903 ; 10 бат Тайланд ;  ;  ; Би/м ; VF+ ; 7 ; focus ; 34 
 3904 ; 1000 лир Италия ; 1997 ;  ; Би/м ; XF ; 7 ; focus ; 34 
 3905 ; 100 филс Бахрейн ; 1992 ;  ; Би/м ; VF ; 8 ; focus ; 79 
 3906 ; 20 сентаво Мексика ; 1960 ;  ; Br ; VF ; 22 ; Анечка ; 80 
 3907 ; 1 шиллинг Восточная Африка ; 1924 ;  ; Ag ; VF ; 11 ; Markgraf ; 203 
 3908 ; 100 франков Джибути ; 1977 ;  ; Cu-Ni ; XF+ ; 19 ; d-master ; 100 
 3909 ; Флорин Малави ; 1964 ;  ; Cu-Ni ; F-VF ; 10 ; valerdon ; 77 
 3910 ; 1 цент Восточная Африка Уганда Протекторат ; 1909 ;  ; Cu-Ni ; VF ; 11 ; Andy M ; 204 
 3911 ; 6 пенсов. Родезия и Ньясаленд ; 1957 ;  ; Cu-Ni ; VF ; 18 ; gusania ; 261 
 3912 ; 1 марка. Финляндия ; 1921 ;  ; Cu-Ni ; VF ; 11 ; melkore ; 56 
 3913 ; 20 центов Соломоновы острова ; 1977 ;  ; Cu-Ni ; VF ; 23 ; Лоцман ; 100 
 3914 ; 10 центов Соломоновы острова ; 1988 ;  ; Cu-Ni ; VF ; 31 ; Лоцман ; 128 
 3915 ; 2 шиллинга Южная Родезия ; 1947 ;  ; Cu-Ni ; VF ; 24 ; Анечка ; 208 
 3916 ; 5 центов США ; 1868 ;  ; Cu-Ni ; F ; 12 ; ВЕПРЬ ; 126 
 3917 ; 100 франков. Конго ; 1975 ;  ; Cu-Ni ; VF+ ; 11 ; Снежный Барс ; 90 
 3918 ; 3 пенса Британская Западная Африка ; 1938 ;  ; Cu-Ni ; VF-XF ; 12 ; gusania ; 147 
 3919 ; 5 милс Палестина ; 1935 ;  ; Cu-Ni ; XF ; 35 ; gusania ; 410 
 3920 ; 1/2 пенни. Южная Родезия ; 1934 ;  ; Cu-Ni ; XF ; 32 ; Andy M ; 347 
 3921 ; 100 рейс Бразилия ; 1938 ;  ; Cu-Ni ; VF ; 26 ; dmivanych ; 110 
 3922 ; 1 пенни. Южная Родезия ; 1939 ;  ; Cu-Ni ; XF ; 10 ; Andy M ; 215 
 3923 ; 1/2 скиллинга Норвегия ; 1867 ;  ; Br ; F-VF ; 15 ; alex62 ; 162 
 3924 ; 1 пенни. Ирландия ; 1935 ;  ; Br ; XF ; 9 ; дитрих11 ; 126 
 3925 ; 1/2 пенни. Новая Зеландия ; 1940 ;  ; Br ; XF ; 37 ; gusania ; 370 
 3926 ; 1 пенни. Родезия и Ньясаленд ; 1957 ;  ; Br ; XF- ; 38 ; Dahan ; 204 
 3927 ; 5 пфеннигов. Германия. Нотгельд Манхейм Josef Hermann ;  ;  ; Zn ; VF ; 30 ; KФC ; 498 
 3928 ; 5 пфеннигов. Германия. Нотгельд "Каждому свое" ;  ;  ; латунь ; F ; 14 ; KФC ; 691 
 3929 ; 5 пфеннигов. Германия. Нотгельд Тройсдорф Mannstaedtwerke ;  ;  ; Zn ; VF ; 35 ; nemand ; 675 
 3930 ; 5 пфеннигов. Германия. Нотгельд Дюссельдорф "H.L." ;  ;  ; Zn ; VF-XF ; 24 ; KФC ; 670 
 3931 ; 5 марок Финляндия ; 1980 ;  ; Al/Br ; AU ; 8 ; Oleg73 ; 114 
 3932 ; 5 марок Финляндия ; 1979 ;  ; Al/Br ; XF ; 12 ; Serenade ; 56 
 3933 ; 1 пфенниг. Германия ; 1940A ;  ; Br ; VF-XF ; 14 ; ВЕПРЬ ; 105 
 3934 ; 1 доллар Австралия ; 1984 ;  ; Al/Br ; XF ; 20 ; Анечка ; 101 
 3935 ; 1 эйрир Исландия ; 1946 ;  ; Br ; VF-XF ; 9 ; Mr.Numizmat ; 101 
 3936 ; 1 фен Япония ;  ;  ; Br ; XF ; 43 ; ВЕПРЬ ; 259 
 3837 ; 2 лева. Болгария ; 1925 ;  ; Cu-Ni ; VF ; 13 ; tar ; 55 
 3838 ; 5 марок ГДР 20 лет ГДР ; 1969 ;  ; Cu-Ni ; VF ; 6 ; Maksss163 ; 42 
 3839 ; 1 фунт Великобритания ; 1994 ;  ; Латунь ; F ; 16 ; Svetilo11 ; 125 
 3840 ; 1 фунт Великобритания ; 1983 ;  ; Латунь ; F-VF ; 14 ; Граф Городищенский ; 89 
 3841 ; 2 евро. Эстония Красный крест ; 2016 ;  ; Би/м ; AU ; 21 ; Граф Городищенский ; 183 
 3842 ; 2 евро. Италия. Боккаччо ; 2013 ;  ; Би/м ; XF ; 16 ; Граф Городищенский ; 204 
 3843 ; 2 евро. Эстония. 10 лет ЕВРО ; 2012 ;  ; Би/м ; XF ; 15 ; Masada ; 220 
 3844 ; 2 евро. Эстония. 100 лет ; 2017 ;  ; Би/м ; AU ; 15 ; Граф Городищенский ; 174 
 3845 ; 2 евро. Эстония 100 лет Балтийскому государству ; 2018 ;  ; Би/м ; AU ; 22 ; Граф Городищенский ; 199 
 3846 ; 2 евро. Финляндия. 10 лет независимости ; 2017 ;  ; Би/м ; VF-XF ; 17 ; Граф Городищенский ; 201 
 3847 ; 2 евро. Эстония 100 лет Эстонской Республике ; 2018 ;  ; Би/м ; XF ; 22 ; Граф Городищенский ; 199 
 3848 ; 2 евро. Финляндия. Хелен Шерфбек ; 2012 ;  ; Би/м ; VF ; 27 ; Граф Городищенский ; 190 
 3849 ; 1 шиллинг Новая Зеландия ; 1965 ;  ; Cu-Ni ; VF ; 19 ; Анечка ; 94 
 3850 ; 1 дуит Нидерландская Индия ; 1750 ;  ; Br ; F ; 9 ; (.!.) ; 92 
 3851 ; 1 шиллинг Британская Западная Африка ; 1938 ;  ; Al/Br ; VF ; 18 ; Лоцман ; 179 
 3852 ; 5 марок Финляндия ; 1985 ;  ; Al/Br ; XF ; 18 ; Maksss163 ; 53 
 3853 ; 50 пиастров Сирия ; 1935 ;  ; Al/Br ; VF-XF ; 24 ; Flagman ; 283 
 3854 ; 10 пфеннигов. Германия ; 1938А ;  ; Al/Br ; XF ; 24 ; светлофон ; 160 
 3855 ; 1/4 анны Восточная Индийская Компания ; 1835 ;  ; Br ; VF- ; 39 ; Анечка ; 313 
 3856 ; 50 сентаво Португальский Мозамбик ; 1945 ;  ; Br ; VF ; 18 ; irino4ka ; 261 
 3857 ; 1 франк Бельгийское Конго ; 1949 ;  ; Al/Br ; F-VF ; 20 ; gusania ; 135 
 3858 ; 10 кэш. Китай ; 1906 ;  ; Br ; VF ; 15 ; 1gold ; 125 
 3859 ; 1/12 анны Восточная Индийская Компания ;  ;  ; Br ; F ; 5 ; vladmarkin ; 64 
 3860 ; 1 пенни. Великобритания ; 1826 ;  ; Br ; VG ; 26 ; nz7070 ; 169 
 3861 ; 1 геллер Немецкая Ост-Африка ; 1906А ;  ; Br ; VF ; 11 ; птичка16 ; 281 
 3862 ; 5 центов. Маврикий ; 1897 ;  ; Br ; F ; 12 ; Markgraf ; 83 
 3863 ; 1 пфенниг Германия ; 1875B ;  ; Br ; XF ; 63 ; kornum ; 538 
 3864 ; Фартинг Великобритания ; 1902 ;  ; Br ; VF ; 37 ; 100 лет ; 144 
 3865 ; 2 денара Македония ; 2008 ;  ; Латунь ; XF+ ; 16 ; Maksss163 ; 46 
 3866 ; 10 пунктов Германия. Нотгельд Фабрика Карла Лингнера в Дрездене ; 1932 ;  ; Латунь ; VF ; 10 ; murew ; 430 
 3867 ; 1 грош Польша ; 1949 ;  ; Al ; AU ; 19 ; Andre_Vladi ; 35 
 3868 ; 10 лепт Греция ; 1973 ;  ; Al ; AU ; 33 ; Maksss163 ; 54 
 3869 ; 10 франков Саар ; 1954 ;  ; Al/Br ; VF ; 24 ; Sterh ; 134 
 3870 ; 25 сантимов Нотгельд Франция ; 1922 ;  ; Al ; VF ; 15 ; Чуча ; 104 
 3871 ; 1/2 рупии Бутан ; 1950 ;  ; Ni ; VF-XF ; 34 ; Лоцман ; 305 
 3872 ; 5 хао Вьетнам ; 1946 ;  ; Al ; F-VF ; 19 ; Sterh ; 316 
 3873 ; 5 центов Гон-Конг ; 1949 ;  ; Ni/Латунь ; VF ; 31 ; Maksss163 ; 46 
 3874 ; 50 прута Израиль ; 1954 ;  ; Cu-Ni ; XF- ; 24 ; Besar ; 55 
 3875 ; 200000 карбованцев Украина 50 лет победы в ВОВ ; 1995 ;  ; Cu-Ni ; Proof ; 18 ; Serfer ; 136 
