 3087 ; 2 евро Эстония Финно-угорские народы ; 2021 ;  ; Би/м ; AU ; 11 ; Майкл ; 255 
 3088 ; 1/4 доллара. США. 200 лет независимости США ; 1976 ;  ; Cu-Ni ; XF ; 23 ; CMS ; 44 
 3089 ; 1/4 доллара. США. 200 лет независимости США ; 1976 ;  ; Cu-Ni ; XF ; 6 ; CMS ; 48 
 3090 ; 2 1/2 гульдена. Нидерланды. 400 лет Утрехтской унии ; 1979 ;  ; Ni ; XF+ ; 13 ; SupERGood ; 127 
 3091 ; 1 гульден. Нидерланды ; 1980 ;  ; Ni ; XF+ ; 18 ; verysad ; 49 
 3092 ; 2 1/2 гульдена. Нидерланды ; 1978 ;  ; Ni ; XF ; 11 ; Александр007 ; 102 
 3093 ; 2 1/2 гульдена. Нидерланды ; 1980 ;  ; Ni ; XF+ ; 17 ; Claire ; 95 
 3094 ; 20 марок. ГДР. 100 лет со дня рождения Генриха Манна ; 1971 ;  ; Cu-Ni ; XF+ ; 15 ; Dmitry82 ; 102 
 3095 ; 20 марок. ГДР. 85 лет со дня рождения Эрнста Тельмана ; 1971 ;  ; Cu-Ni ; XF+ ; 15 ; Claire ; 105 
 3096 ; 20 марок. ГДР. Фридрих фон Шиллер ; 1972 ;  ; Cu-Ni ; AU ; 27 ; Dmitry82 ; 153 
 3097 ; 20 марок. ГДР. Первый президент ГДР Вильгельм Пик ; 1972 ;  ; Cu-Ni ; XF ; 27 ; posad ; 128 
 3098 ; 10 марок. ГДР. Мемориал «Бухенвальд» близ Веймара ; 1972 ;  ; Cu-Ni ; XF ; 20 ; Dmitry82 ; 102 
 3099 ; 10 марок. ГДР. 10-й международный фестиваль молодёжи и студентов. Берлин-73 ; 1973 ;  ; Cu-Ni ; AU ; 18 ; Dmitry82 ; 115 
 3100 ; 10 марок. ГДР. Совместный космический полёт СССР-ГДР ; 1978 ;  ; Cu-Ni ; XF+ ; 26 ; ТАТ72 ; 338 
 3101 ; 5 марок. ГДР. Берлин — столица ГДР. Бранденбургские ворота ; 1971 ;  ; Cu-Ni ; XF+ ; 17 ; Dmitry82 ; 94 
 3102 ; 5 марок. ГДР. Город Мейсен ; 1972 ;  ; Cu-Ni ; XF+ ; 20 ; Dmitry82 ; 115 
 3103 ; 10 драхм. Греция ; 1959 ;  ; Ni ; VF ; 6 ; posad ; 23 
 3104 ; 5 драхм. Греция ; 1973 ;  ; Cu-Ni ; AU ; 49 ; Руслан1981 ; 243 
 3105 ; 2 драмы. Греция ; 1973 ;  ; Cu-Ni ; AU ; 16 ; Гиви ; 91 
 3106 ; 1 марка. Германия ; 1969J ;  ; Cu-Ni ; XF ; 18 ; 5DWD ; 44 
 3107 ; 1 лира. Италия ; 1942 ;  ; St ; VF+ ; 20 ; bcg ; 113 
 3108 ; 3 марки. Германия ; 1922A ;  ; Al ; VF ; 12 ; Claire ; 51 
 3109 ; 1/2 кроны. Великобритания ; 1963 ;  ; Cu-Ni ; VF+ ; 10 ; seabear69 ; 150 
 3110 ; 2 шиллинга. Великобритания ; 1966 ;  ; Cu-Ni ; VF ; 15 ; bcg ; 83 
 3111 ; 10 чентезимо. Италия ; 1863 ;  ; Cu ; F ; 15 ; Снежный Барс ; 80 
 3112 ; 50 песет. Испания ; 1957 ;  ; Cu-Ni ; VF+ ; 6 ; Kino70 ; 31 
 3113 ; 20 драхм. Греция ; 1973 ;  ; Cu-Ni ; AU ; 41 ; Руслан1981 ; 247 
 3114 ; 2 марки. Германия. Макс Планк ; 1967 ;  ; Cu-Ni ; VF-XF ; 18 ; 5DWD ; 134 
 3115 ; 5 центов. США ; 1959 ;  ; Cu-Ni ; VF ; 23 ; electra ; 30 
 3116 ; 5 центов. США ; 1941 ;  ; Cu-Ni ; VF ; 11 ; corsar ; 36 
 3117 ; 50 пфеннигов. Германия ; 1928A ;  ; Ni ; VF ; 11 ; pac262 ; 114 
 3118 ; 5 центов. США ; 1991P ;  ; Cu-Ni ; VF-XF ; 38 ; electra ; 49 
 3119 ; 100 песо. Чили ; 2003 ;  ; Би/м ; XF+ ; 9 ; (.!.) ; 61 
 3120 ; 100 рупий. Индонезия. Лес для процветания ; 1978 ;  ; Cu-Ni ; VF-XF ; 8 ; (.!.) ; 60 
 3121 ; 1 рубль. Беларусь. 150 лет со дня рождения Фердинанда Рушица ; 2020 ;  ; Cu-Ni ; Proof ; 51 ; unicorn ; 1058 
 3122 ; 1 рубль. Беларусь. Полоцк ; 1998 ;  ; Cu-Ni ; Proof ; 50 ; Mike! ; 2440 
 3123 ; 1 рубль. Беларусь. Олимпийская Беларусь ; 1998 ;  ; Cu-Ni ; Proof ; 34 ; ВЕПРЬ ; 701 
 3124 ; 1 рубль. Беларусь. Борисоглебская церковь. Гродно ; 1999 ;  ; Cu-Ni ; Proof ; 54 ; Mike! ; 2995 
 3125 ; 1 рубль. Беларусь. Браславские озера - Чайка серебристая ; 2003 ;  ; Cu-Ni ; Proof ; 16 ; Mike! ; 787 
 3126 ; 1 рубль. Беларусь. Большая Белая Цапля ; 2008 ;  ; Cu-Ni ; Proof ; 26 ; DormiDont ; 536 
 3027 ; 2 фунта. Южный Судан ; 2015 ;  ; Би/м ; AU ; 7 ; (.!.) ; 140 
 3028 ; 1 фунт. Южный Судан ; 2015 ;  ; Би/м ; AU ; 9 ; (.!.) ; 136 
 3029 ; 50 пиастров. Южный Судан ; 2015 ;  ; St/Ni ; AU ; 15 ; Meshok ; 73 
 3030 ; 10 пиастров. Южный Судан ; 2015 ;  ; St/Br ; AU ; 4 ; buben ; 31 
 3031 ; 20 пиастров. Южный Судан ; 2015 ;  ; St/Лат ; AU ; 13 ; svetikbsk ; 46 
 3032 ; 1 доллар. Остров Флорес. Корабль Парусник - Горх Фок ; 2020 ;  ; Cu-Ni ; AU ; 15 ; (.!.) ; 169 
 3033 ; 1 доллар. Остров Флорес. Корабль Парусник - Аврора ; 2021 ;  ; Cu-Ni ; AU ; 10 ; alov ; 189 
 3034 ; 1 доллар. Остров Флорес. Корабль Парусник - Тринидад ; 2021 ;  ; Cu-Ni ; AU ; 9 ; Skayner75 ; 181 
 3035 ; 100 тенге. Казахстан. Белка и Стрелка ; 2020 ;  ; Cu-Ni ; AU ; 19 ; Capt2 ; 105 
 3036 ; 100 тенге. Казахстан. Белка и Стрелка ; 2020 ;  ; Cu-Ni ; AU ; 18 ; gama ; 84 
 3037 ; 1 доллар. США. Сакагавея ; 2000P ;  ; Cu-Zn-Al ; XF ; 9 ; posad ; 82 
 3038 ; 1 франк. Катанга ; 1961 ;  ; Br ; XF+ ; 29 ; bobbar ; 306 
 3039 ; 1 цент. США ; 1903 ;  ; Br ; F ; 20 ; (.!.) ; 192 
 3040 ; 2 монго. Монголия ; 1937 ;  ; Al/Br ; XF- ; 26 ; баргузин ; 408 
 3041 ; 10 монго. Монголия ; 1937 ;  ; Cu-Ni ; XF ; 27 ; пинокио ; 408 
 3042 ; 5 монго. Монголия ; 1925 ;  ; Cu ; VF-XF ; 38 ; bobbar ; 694 
 3043 ; 2 монго. Монголия ; 1925 ;  ; Cu ; VF-XF ; 38 ; Harder ; 700 
 3044 ; 1 монго. Монголия ; 1925 ;  ; Cu ; VF+ ; 30 ; Harder ; 1001 
 3045 ; 5 монго. Монголия ; 1937 ;  ; Al/Br ; VF-XF ; 12 ; Tesal ; 305 
 3046 ; 100 тенге. Казахстан. 75 лет победе ; 2020 ;  ; Cu-Ni ; XF/AU ; 35 ; Capt2 ; 110 
 3047 ; 100 тенге. Казахстан. 175 лет - Абай ; 2020 ;  ; Cu-Ni ; AU ; 31 ; Capt2 ; 105 
 3048 ; 100 тенге. Казахстан. Туранга — тополь разнолистный ; 2020 ;  ; Cu-Ni ; AU ; 22 ; aziya11 ; 143 
 3049 ; 100 тенге. Казахстан. Сундет той ; 2020 ;  ; Cu-Ni ; AU ; 27 ; Capt2 ; 105 
 3050 ; 100 тенге. Казахстан. Белка и Стрелка ; 2020 ;  ; Cu-Ni ; AU ; 29 ; aziya11 ; 82 
 3051 ; 100 тенге. Казахстан. Ассамблея народа Казахстана ; 2020 ;  ; Cu-Ni ; AU ; 27 ; Capt2 ; 105 
 3052 ; 5 долларов. Гонконг ; 2013 ;  ; Cu-Ni ; VF+ ; 19 ; Capt2 ; 55 
 3053 ; 10 лей. Молдавия. 30 лет Национальному банку Молдавии ; 2021 ;  ; Би/м ; AU ; 32 ; Фест ; 245 
 3054 ; 1 фунт. Египет. Золотой парад Фараонов ; 2021 ;  ; Би/м ; AU ; 35 ; SpAi ; 156 
 3055 ; 50 пиастров. Египет. Золотой парад Фараонов ; 2021 ;  ; Лат ; AU ; 45 ; posad ; 168 
 3056 ; 100 тенге. Казахстан. Преданная собака ; 2020 ;  ; Би/м ; AU ; 31 ; Capt2 ; 105 
 3057 ; 100 тенге. Казахстан. Хорошее ружье ; 2020 ;  ; Би/м ; AU ; 29 ; Capt2 ; 105 
 3058 ; 100 тенге. Казахстан. Охотничий беркут ; 2020 ;  ; Би/м ; AU ; 22 ; Capt2 ; 104 
 3059 ; 1 доллар. США. Президенты США - Джордж Буш старший ; 2020D ;  ; Cu-Zn-Al ; AU ; 18 ; Аврора ; 153 
 3060 ; 1 доллар. США. Американские инновации - Ральф Баер - отец видеоигр ; 2021D ;  ; Cu-Zn-Al ; AU ; 25 ; unicorn ; 201 
 3061 ; 1 доллар. США. Сакагавея - Коренные американцы в армии США ; 2021D ;  ; Cu-Zn-Al ; AU ; 63 ; Анечка ; 302 
 3062 ; 2 евро. Италия. Всемирная продовольственная программа ; 2004 ;  ; Би/м ; VF+ ; 23 ; Копеечка ; 258 
 3063 ; 2 евро. Италия. 200 лет со дня рождения Джузеппе Верди ; 2013 ;  ; Би/м ; AU ; 21 ; unicorn ; 214 
 3064 ; 2 евро. Италия. 750 лет со дня рождения Данте Алигьери ; 2015 ;  ; Би/м ; AU ; 23 ; Анечка ; 255 
 3065 ; 2 евро. Италия. Expo 2015 в Милане ; 2015 ;  ; Би/м ; AU ; 11 ; Meshok ; 255 
 3066 ; 2 евро. Италия. Спасибо. Борьба с COVID-19 ; 2021 ;  ; Би/м ; AU ; 30 ; bcg ; 350 
 3067 ; 2 евро. Германия. Северный Рейн - Вестфалия ; 2011 ;  ; Би/м ; XF+ ; 21 ; aziya11 ; 204 
 3068 ; 2 евро. Германия. Шлезвиг - Гольдштейн ; 2006 ;  ; Би/м ; VF ; 23 ; ТАТ72 ; 250 
 3069 ; 2 евро. Германия. 10 лет наличному обращению евро ; 2012 ;  ; Би/м ; AU ; 20 ; ТАТ72 ; 249 
 3070 ; 2 евро. Финляндия. 200-летие финской автономии и сейма в Порвоо ; 2009 ;  ; Би/м ; VF-XF ; 28 ; Хаа ; 261 
 3071 ; 2 евро. Финляндия. 100 лет со дня рождения Туве Янссон ; 2014 ;  ; Би/м ; AU ; 11 ; svetin ; 206 
 3072 ; 2 евро. Литва. Биосферный резерват Жувинтас ; 2021 ;  ; Би/м ; AU ; 8 ; Oleg1986 ; 250 
 3073 ; 2 евро. Португалия. 150 лет со дня рождения Раула Брандао ; 2017 ;  ; Би/м ; AU ; 24 ; unicorn ; 255 
 3074 ; 2 евро. Люксембург. 200 лет со дня рождения Генриха Оранско-Нассауского ; 2020 ;  ; Би/м ; AU ; 40 ; vasek ; 357 
 3075 ; 50 крон. Чехия ; 1993 ;  ; Би/м ; VF ; 17 ; (.!.) ; 155 
 3076 ; 3 цента. США ; 1870 ;  ; Cu-Ni ; VF ; 55 ; пинокио ; 1383 
 2977 ; 3 пенса. Австралия ; 1963 ;  ; Ag ; XF ; 12 ; solo5 ; 110 
 2978 ; Серебряная монета Индия Султанат Дели Мубарак Шах ;  ;  ; Ag ; VF ; 68 ; Andrlex71 ; 1249 
 2979 ; 1 кори Индия Княжество Джунагадх Махабат Хан 2 ; 1851-1882 ;  ; Ag ; VF+ ; 30 ; Andrlex71 ; 765 
 2980 ; 5 фунтов Остров Мэн. 110 лет ; 2017 ;  ; Латунь ; XF ; 22 ; krugerrand ; 825 
 2981 ; 20 лей Румыния ; 1943 ;  ; Zn ; F-VF ; 15 ; bobbar ; 133 
 2982 ; 20 лей Румыния ; 1943 ;  ; Zn ; F+ ; 19 ; bobbar ; 92 
 2983 ; 1 крона Чехия и Моравия ; 1943 ;  ; Zn ; VF ; 14 ; Александр007 ; 99 
 2984 ; 50 центов Австралия ; 2017 ;  ; Cu-Ni ; XF ; 17 ; scout-al ; 112 
 2985 ; 50 тенге. Казахстан. 100-летие М. Тулебаева ; 2012 ;  ; Cu-Ni ; AU ; 31 ; EMINEM ; 81 
 2986 ; 50 тенге. Казахстан. Состязание в песнях (Айтыс) ; 2011 ;  ; Cu-Ni ; XF+/AU ; 40 ; Alex129 ; 163 
 2987 ; 50 тенге. Казахстан. Праздник Наурыз ; 2012 ;  ; Cu-Ni ; AU ; 25 ; Capt2 ; 110 
 2988 ; 10 фенигов Польша ; 1917 ;  ; Ag ; F-VF ; 24 ; Lens00 ; 241 
 2989 ; 1/2 пенни Великобритания ; 1771 ;  ; Cu ; F ; 33 ; mkm1968 ; 350 
 2990 ; 1/2 пенни Великобритания ; 1775 ;  ; Cu ; F ; 32 ; mkm1968 ; 359 
 2991 ; 1 цент Канада ; 1929 ;  ; Cu ; VF ; 13 ; STANDART ; 72 
 2992 ; 50 пфеннигов Германия Нотгельд ; 1917 ;  ; Fe ; F ; 17 ; Недорого ; 192 
 2993 ; 50 пфеннигов Германия Нотгельд ; 1921 ;  ; Zn ; F+ ; 22 ; mak2 ; 230 
 2994 ; 10 лей Румыния ; 1930 ;  ; Al/Br ; F+ ; 28 ; Rober ; 112 
 2995 ; 25 пфеннигов Германия Нотгельд ; 1921 ;  ; Zn ; F-VF ; 22 ; mak2 ; 212 
 2996 ; 2-1/2 пфеннига Германия Нотгельд ;  ;  ; Zn ; F-VF ; 14 ; mak2 ; 150 
 2997 ; 50 центов Австралия ; 2005 ;  ; Cu-Ni ; VF-XF ; 21 ; Skayner75 ; 151 
 2998 ; 50 центов Австралия ; 2005 ;  ; Cu-Ni ; VF-XF ; 22 ; Skayner75 ; 149 
 2999 ; 10 злотых Польша. ПРОБА. ФАО ; 1971 ;  ; Cu-Ni ; AU ; 34 ; Бигль ; 818 
 3000 ; 100 лей Румыния ; 1943 ;  ; Cu-Ni ; XF ; 19 ; corsar ; 55 
 3001 ; 2 пенго Венгрия ; 1943 ;  ; Al ; F-VF ; 9 ; corsar ; 53 
 3002 ; 1 пенго Венгрия ; 1941 ;  ; Al ; F-VF ; 8 ; alov ; 34 
 3003 ; 1 пенго Венгрия ; 1941 ;  ; Al ; F ; 5 ; Недорого ; 31 
 3004 ; 5 ху Вьетнам ; 1958 ;  ; Al ; VF ; 6 ; ag58 ; 53 
 3005 ; 50 центов Австралия ; 2001 ;  ; Cu-Ni ; F-VF ; 31 ; scout-al ; 113 
 3006 ; 10 монго Монголия ; 1937 ;  ; Cu-Ni ; XF- ; 17 ; bobbar ; 439 
 3007 ; 1 пфенниг Германия Сюзная оккупация. Германия ; 1945F ;  ; Zn ; F ; 52 ; пинокио ; 1417 
 3008 ; 20 пфеннигов Германия Берлин. Отель Excelsior ; 1910-е ;  ; Латунь ; VF+ ; 18 ; Майкл ; 368 
 3009 ; 20 пфеннигов. Германия. Нотгельд. Трамвайный. Нюрнберг ;  ;  ; Al ; AU ; 21 ; Руслан1981 ; 300 
 3010 ; 20 пфеннигов. Германия. Нотгельд. Трамвайный. Нюрнберг ;  ;  ; Al ; AU ; 26 ; mak2 ; 308 
 3011 ; 20 пфеннигов. Германия. Нотгельд. Трамвайный. Нюрнберг ;  ;  ; Al ; XF- ; 15 ; mak2 ; 288 
 3012 ; 20 пфеннигов. Германия. Нотгельд. Трамвайный. Нюрнберг ;  ;  ; Al ; XF ; 18 ; mak2 ; 288 
 3013 ; 20 пфеннигов. Германия. Нотгельд. Трамвайный. Нюрнберг ;  ;  ; Al ; AU/XF ; 18 ; mak2 ; 288 
 3014 ; 20 пфеннигов. Германия. Нотгельд. Трамвайный. Нюрнберг ;  ;  ; Al ; AU ; 12 ; vorgarik ; 211 
 3015 ; 20 пфеннигов. Германия. Нотгельд. Трамвайный. Нюрнберг ;  ;  ; Al ; AU ; 26 ; mak2 ; 313 
 3016 ; 20 пфеннигов. Германия. Нотгельд. Трамвайный. Нюрнберг ;  ;  ; Al ; XF- ; 16 ; mak2 ; 288 
 3017 ; 20 пфеннигов. Германия. Нотгельд. Трамвайный. Нюрнберг ;  ;  ; Al ; XF- ; 17 ; vorgarik ; 226 
 3018 ; 1 кэш. Восточный Туркестан. Siankiang ; 1851 ;  ; Ж/м ; F- ; 36 ; Ильдэбород ; 3570 
 3019 ; 10 шиллингов. Биафра. Горилла ; 2021 ;  ; Латунь ; AU ; 9 ; arusakov02 ; 128 
 3020 ; 10 шиллингов. Биафра. Верблюд ; 2021 ;  ; Латунь ; XF+ ; 30 ; mkm1968 ; 105 
 3021 ; 10 шиллингов. Биафра. Лев ; 2020 ;  ; Латунь ; AU ; 17 ; ag58 ; 62 
 3022 ; 1 доллар. Остров Муреа. Гигантская акула-молот ; 2020 ;  ; Латунь ; XF+ ; 15 ; Serjd ; 105 
 3023 ; 1 доллар. Остров Муреа. Тихоокеанский парусник ; 2020 ;  ; Латунь ; AU ; 25 ; RAPAN ; 306 
 3024 ; 1 нгултрум. Бутан ; 1979 ;  ; Ni ; AU ; 13 ; ag58 ; 56 
 3025 ; 25 четрум. Бутан ; 1979 ;  ; St/Лат ; AU ; 9 ; Markgraf ; 53 
 3026 ; 10 четрум. Бутан ; 1979 ;  ; St/Br ; AU ; 21 ; Александр007 ; 101 
 2927 ; 5 кори Индия Катч ; 1935 ;  ; Ag ; XF+ ; 64 ; Bodeo ; 1587 
 2928 ; 2 кроны. Дания. Напайки ; 1903 ;  ; Ag ; F ; 57 ; Dahan ; 1192 
 2929 ; 5 крон. Швеция. 80 лет со дня рождения Густава VI Адольфа ; 1962 ;  ; Ag ; XF ; 26 ; 1183791 ; 926 
 2930 ; 2 кроны. Швеция ; 1878 ;  ; Ag ; F ; 36 ; Бигль ; 826 
 2931 ; 1/2 реала. Оман ;  ;  ; Ag ; XF ; 57 ; barsa15 ; 2062 
 2932 ; 30 крейцеров Галиция, Лодомерия. Освенцим Затор ; 1775 ;  ; Ag ; VF/F-VF ; 56 ; Maxim914 ; 5581 
 2933 ; 1/2 кроны. Новая Зеландия ; 1935 ;  ; Ag ; VF ; 21 ; 1183791 ; 920 
 2934 ; 50 сентаво. Португалия ; 1912 ;  ; Ag ; VF ; 13 ; Svin77 ; 951 
 2935 ; 100 франков. Франция. 50 лет со дня смерти Марии Кюри ; 1984 ;  ; Ag ; XF- ; 22 ; jj ; 1530 
 2936 ; 1 рупия Британская Индия ; 1901 ;  ; Ag ; VF-XF ; 40 ; сортам70 ; 1839 
 2937 ; 5 франков Швейцария ; 1932 ;  ; Ag ; VF ; 42 ; Tesal ; 937 
 2938 ; 1 рупия Бенгальское Президентство Алагмир 2 Фаррукхбад ;  ;  ; Ag ; VF ; 25 ; (.!.) ; 1020 
 2939 ; 1 рупия Восточно-Индийская Компания ; 1840 ;  ; Ag ; VF ; 53 ; scout-al ; 2212 
 2940 ; 100 крон. Чехословакия. 20 лет первого полета человека в космос, Юрий Гагарин ; 1981 ;  ; Ag ; AU ; 38 ; truck ; 2642 
 2941 ; 10 центов Саравак ; 1920 ;  ; Ag ; F ; 59 ; legaluser ; 809 
 2942 ; 25 центов Ньюфаундленд ; 1917 ;  ; Ag ; VF-XF ; 46 ; barsa15 ; 1275 
 2943 ; 1 риксдалер риксмунт Швеция ; 1867 ;  ; Ag ; VF- ; 58 ; d-master ; 8058 
 2944 ; 2 франка Тунис ; 1908 ;  ; Ag ; VF+ ; 65 ; Alexim ; 1693 
 2945 ; 20 центов Ньюфаундленд ; 1894 ;  ; Ag ; VF- ; 17 ; doc2 ; 1157 
 2946 ; Монета Восток Отверстие ; 1223 ;  ; Ag ; F ; 27 ; (.!.) ; 475 
 2947 ; 2 шиллинга Британская Западная Африка ; 1918 ;  ; Ag ; VF+ ; 78 ; scout-al ; 2558 
 2948 ; 1/2 тугрика (50 монго) Монголия ; 1925 ;  ; Ag ; VF+ ; 66 ; Harder ; 2002 
 2949 ; 100 крон. Чехословакия. 70 лет со дня рождения Иосифа Сталина ; 1949 ;  ; Ag ; XF+ ; 25 ; Andrlex71 ; 1709 
 2950 ; 2 песеты. Испания ; 1870 ;  ; Ag ; VF- ; 29 ; Fortunately ; 683 
 2951 ; 2 песеты. Испания ; 1879 ;  ; Ag ; VF ; 25 ; silver925 ; 567 
 2952 ; 200 лей Румыния ; 1942 ;  ; Ag ; VF+ ; 12 ; Недорого ; 269 
 2953 ; 4 гроша Пруссия ; 1801A ;  ; Ag ; F- ; 25 ; дилитант ; 420 
 2954 ; 2-1/2 зилбергроша Пруссия ; 1849 ;  ; Ag ; F ; 30 ; legaluser ; 869 
 2955 ; 1 зилбергрош Пруссия ; 1841 ;  ; Ag ; F-VF ; 19 ; legaluser ; 441 
 2956 ; 1 зилбергрош Пруссия ; 1856 ;  ; Ag ; F ; 23 ; legaluser ; 288 
 2957 ; 1 песета. Испания ; 1903 ;  ; Ag ; F-VF ; 7 ; alex62 ; 306 
 2958 ; 6 пенсов. Южная Африка ; 1893 ;  ; Ag ; F ; 17 ; legaluser ; 308 
 2959 ; 1 песета. Испания ; 1899 ;  ; Ag ; VF ; 21 ; verysad ; 355 
 2960 ; 10 центов. Гонконг ; 1898 ;  ; Ag ; VF- ; 62 ; geracon2009 ; 506 
 2961 ; 25 центов. Нидерланды ; 1914 ;  ; Ag ; VF ; 27 ; STANDART ; 170 
 2962 ; 50 монго. Монголия ; 1925 ;  ; Ag ; XF- ; 43 ; Harder ; 2100 
 2963 ; 50 сантимов. Испания ; 1904 ;  ; Ag ; VF ; 39 ; Kurus ; 441 
 2964 ; 50 сентим. Бельгия ; 1901 ;  ; Ag ; VF+ ; 53 ; Flagman ; 595 
 2965 ; 3 пенса Великобритания ; 1939 ;  ; Ag ; VF-XF ; 38 ; seabear69 ; 250 
 2966 ; 3 пенса Великобритания ; 1911 ;  ; Ag ; VF+ ; 31 ; seabear69 ; 250 
 2967 ; 3 пенса Великобритания ; 1935 ;  ; Ag ; VF ; 15 ; сортам70 ; 120 
 2968 ; 10 центов. Нидерланды ; 1906 ;  ; Ag ; F ; 25 ; STANDART ; 104 
 2969 ; 3 пенса. Великобритания ; 1902 ;  ; Ag ; VF ; 12 ; seabear69 ; 200 
 2970 ; 50 эре. Норвегия ; 1896 ;  ; Ag ; F ; 19 ; von_Schwarz ; 464 
 2971 ; 20 драхм. Греция ; 1960 ;  ; Ag ; VF- ; 18 ; Каменщик ; 241 
 2972 ; 1 крона. Швеция ; 1906 ;  ; Ag ; F ; 19 ; Каменщик ; 304 
 2973 ; 1 крона. Дания ; 1875 ;  ; Ag ; F ; 21 ; silver925 ; 325 
 2974 ; 9 пиастров. Кипр ; 1921 ;  ; Ag ; VF ; 60 ; scout-al ; 922 
 2975 ; 1 франк. Франция ; 1916 ;  ; Ag ; XF ; 43 ; Капитан Барбосса ; 405 
 2976 ; 1/2 гульдена. Данциг ; 1923 ;  ; Ag ; VF ; 66 ; Капитан Барбосса ; 6222 
 2877 ; 3 марки Вюртемберг. 25 лет свадьбе ; 1911F ;  ; Ag ; VF+ ; 32 ; Гений ; 2946 
 2878 ; 3 марки Вюртемберг. 25 лет свадьбе ; 1911F ;  ; Ag ; VF ; 40 ; Andrlex71 ; 3253 
 2879 ; 3марки. Германия.  Тысячелетие Рейнской области (Рейнланда) ; 1925А ;  ; Ag ; XF+ ; 55 ; Mike! ; 4321 
 2880 ; 2 марки. Пруссия. 100 лет объявлению войны против Франции ; 1913 ;  ; Ag ; XF ; 35 ; Eymund ; 2040 
 2881 ; 2 марки Германия Пауль фон Гинденбург ; 1937D ;  ; Ag ; VF ; 45 ; спарта ; 770 
 2882 ; 1/2 марки. Германия ; 1905D ;  ; Ag ; VF+ ; 20 ; STANDART ; 227 
 2883 ; 1/2 марки Германия ; 1916A ;  ; Ag ; VF-XF ; 8 ; legaluser ; 227 
 2884 ; 2 злотых Османская Империя ; 1779 ;  ; Ag ; F-VF ; 57 ; Fortunately ; 2867 
 2885 ; 400 рейс Португалия ; 1816 ;  ; Ag ; VF+ ; 72 ; kornum ; 7149 
 2886 ; 2 песо Мексика ; 1921 ;  ; Ag ; VF-XF ; 27 ; Harder ; 3976 
 2887 ; 1 песо. Куба. 100 лет со дня рождения Хосе Марти ; 1953 ;  ; Ag ; VF-XF ; 42 ; Harder ; 2487 
 2888 ; 50 франков Франция ; 1977 ;  ; Ag ; AU ; 22 ; Снежный Барс ; 1828 
 2889 ; 10 франков Франция ; 1966 ;  ; Ag ; XF ; 44 ; Снежный Барс ; 1523 
 2890 ; 250 франков Бельгия ; 1976 ;  ; Ag ; AU ; 42 ; furnitech ; 1393 
 2891 ; 100 песет Испания ; 1966 ;  ; Ag ; VF+ ; 29 ; Timakros ; 878 
 2892 ; 100 злотых Польша 1000-летие Польши ; 1966 ;  ; Ag ; XF ; 29 ; ТАТ72 ; 3876 
 2893 ; 2 доллара. Ниуэ. Ангелы Санкт-Петербурга - Ангел на шпиле Петропавловского собора. Коробка ; 2014 ;  ; Ag ; Proof ; 10 ; gbp ; 2334 
 2894 ; 2000 песет. Испания.  XXV Олимпийские игры в Барселоне. В коробке, с сертификатом ; 1992 ;  ; Ag ; Proof ; 30 ; Приветик ! ; 1496 
 2895 ; 1 доллар. Канада. XI игры содружества в Эдмонтоне. В коробке ; 1978 ;  ; Ag ; Unc ; 29 ; metotrex ; 765 
 2896 ; 1/2 доллара США 100 лет Арканзасу В капсуле ; 1936 ;  ; Ag ;  ; 53 ; Димон777 ; 9024 
 2897 ; 1/2 доллара США Айова В капсуле ; 1946 ;  ; Ag ;  ; 66 ; Mike! ; 8479 
 2898 ; 1/2 доллара США Даниэль Бун В капсуле ; 1935 ;  ; Ag ;  ; 58 ; pytin ; 16977 
 2899 ; 5 песо. Куба. 25 лет Национальному банку Кубы ; 1975 ;  ; Ag ; Proof ; 41 ; Bodeo ; 1360 
 2900 ; 1 доллар. Ниуэ. Святой Праведный Иоанн Кронштадтский ; 2012 ;  ; Ag ; Proof ; 14 ; тикси3 ; 2144 
 2901 ; 10 динаров. Андорра. Великие художники Мира: Пьер Огюст Ренуар ; 2008 ;  ; Ag ; Proof ; 16 ; тикси3 ; 1686 
 2902 ; 20 квач. Малави. Дворцы Петербурга. Павловский дворец ; 2010 ;  ; Ag ; Proof ; 11 ; gbp ; 2386 
 2903 ; 5 песет Испания ; 1870 ;  ; Ag ; F-VF ; 21 ; связист ; 1938 
 2904 ; 5 лат Латвия ; 1931 ;  ; Ag ; F ; 55 ; zemlyk2014 ; 1020 
 2905 ; 10 марок. ФРГ. Олимпийские игры 1972 г. в Мюнхене. Эмблема Олимпиады в Мюнхене ‘Schleife’ ; 1972 ;  ; Ag ; XF+ ; 58 ; Andrlex71 ; 1358 
 2906 ; 10 марок. ФРГ. 800-летие со дня смерти Фридриха I Барбаросса ; 1990 ;  ; Ag ; XF+ ; 47 ; Andrlex71 ; 1593 
 2907 ; 5 марок. ФРГ. 125 лет со дня открытия Национального Собрания (Франкфуртского парламента) ; 1973 ;  ; Ag ; AU ; 18 ; Tesal ; 601 
 2908 ; 5 марок. ФРГ. 25 лет со дня принятия конституции ФРГ ; 1974 ;  ; Ag ; AU ; 15 ; Tesal ; 601 
 2909 ; 10 крон. Дания. Смерть Фредерика IX и вступление на престол Маргрете II ; 1972 ;  ; Ag ; AU ; 41 ; Копеечка ; 995 
