 1064 ; Знак. Ударнику 1932г. Завершающего пятилетку № 036818 ;  ;  ; Б/м,эмаль ; VF- ; 79 ; лена ; 6687 
 1065 ; Знак. ЗОТ (Сталин) ; Мондвор ;  ; Б/м,эмаль ; VF+ ; 25 ; Sumo ; 3333 
 1066 ; Знак. Отличник соц. Сор. Мин. Нефтяной пром. № 2705 ;  ;  ; Ж/м,эмаль ; XF ; 56 ; Alks75 ; 6666 
 1067 ; Знак. 	Отличник военного строительства ;  ;  ; Ж/м,эмаль ; AU ; 8 ; Antoschka ; 74 
 1068 ; Знак. Почетному металлургу № 490 ;  ;  ; Ж/м,эмаль ; XF- ; 22 ; vv2805 ; 2314 
 1069 ; Знак.	 Отличник соц. Сор. Наркомтанкопрома (НКПС) ;  ;  ; Ж/м,эмаль ; VF-XF ; 87 ; шарик ; 6800 
 1070 ; Знак.	Отличник соц. Сор. Черной металлургии ;  ;  ; Ж/м,эмаль ; VF-XF ; 37 ; evseechevvv ; 2593 
 1071 ; Знак.	 Знак соц. Соревнования РСФСР ;  ;  ; Ж/м,эмаль ; VF-XF ; 18 ; nadyamin12 ; 328 
 1072 ; Знак. 	Знак 800 лет Москве ;  ;  ; Ж/м,эмаль ; VF ; 30 ; RAPAN ; 1122 
 973 ; Жетон. Европа. Бельгия. 1992. D-21мм ;  ;  ; Ag ; XF+ ; 11 ; az717 ; 90 
 974 ; Жетон. Апполон 17. D-34мм ;  ;  ; Ag ; VF-XF ; 21 ; Папа Свин ; 339 
 975 ; Жетон. Нил Армстронг. D-34мм ;  ;  ; Ag ; VF-XF ; 25 ; Папа Свин ; 513 
 976 ; Жетон BeNeLux. Бельгия, Люксембург, Нидерланды. D-30мм ;  ;  ; Ag ; Proof ; 26 ; Meshok ; 331 
 977 ; Жетон иностранный. D-30мм ;  ;  ; Ag ; Proof ; 11 ; Папа Свин ; 324 
 978 ; Жетон. Иоанн Павел II. Бельгия. D-30мм ;  ;  ; Ag ; Proof ; 7 ; Meshok ; 221 
 979 ; Медаль. В честь получения Вильгельма IX Кассин-Гессенским титула курфюрста и императора 15 мая 1803 года. Берлинский мон двор. Германия. D-53мм ; Первая половина 19в ;  ; Б/м ; VF+ ; 47 ; Asandr ; 521 
 980 ; Медаль. В честь 50 летия "Битва Народов" под Лейпцигом 18 октября 1813 года. Германия. D-41мм ; 1863 ;  ; Br ; XF- ; 43 ; x-file ; 1246 
 981 ; Медаль. В память Жан Лерон Д Аламбер (1717-1783гг) французского ученого-энциклопедиста, философа, математика и механика, член Санкт-Петербургской академии наук с 1764г. Парижский мон двор. D-41мм ; 1824 ;  ; Br ; XF ; 29 ; ежик ; 1532 
 982 ; Медаль. "Спасший Веймар" в честь герцогини Луизы Саксен-Веймарской, после встречи с которой Наполеон не тронул герцогство Веймар. Германия. D-41мм ; Начало 19в ;  ; Br ; VF-XF ; 29 ; Asandr ; 1552 
 983 ; Медаль. В память Жанна Ланна  (1769-1809гг) герцога Монтебелло Маршала империи. Погиб в сражении при Эсслинге Парижский мон двор. Франция. D-41мм ; Начало 19в ;  ; Br ; VF+ ; 38 ; Георг ; 1507 
 984 ; Медаль "Геройскому и благородному бельгийскому народу дань восхищения русских людей. 1914г". D-33мм ;  ;  ; Br ; VF+ ; 34 ; ОВМ ; 1641 
 985 ; Медаль Прибалтика D-100мм ;  ;  ; Керамика ; XF ; 3 ; Vanka ; 101 
 986 ; Медаль за службу на железной дороге. Великобритания. 1926. D-51мм ;  ;  ; Ж/м ; VF-XF ; 41 ; ежик ; 456 
 987 ; Плакета. За заслуги Шведского Красного Креста. Швеция. Р-ры:69х110мм ;  ;  ; Ж/м ; VF+ ; 21 ; серж 78 ; 160 
 988 ; Жетон. 2006. Нидерланды ;  ;  ; Би/м ; AU ; 8 ; antonkry ; 104 
 989 ; Жетон. 2006. Германия ;  ;  ; Би/м ; AU ; 33 ; blondik1 ; 85 
 990 ; Жетон. Нидерланды. D-40мм ;  ;  ; Б/м ; Proof ; 12 ; Ustin ; 159 
 991 ; Жетон. Нидерланды. D-40мм ;  ;  ; Б/м ; Proof ; 20 ; Ustin ; 163 
 992 ; Жетон. Нидерланды. D-40мм ;  ;  ; Б/м ; Proof ; 17 ; Ustin ; 155 
 993 ; Жетон. Нидерланды. D-40мм ;  ;  ; Б/м ; Proof ; 10 ; Ustin ; 129 
 994 ; Жетон. Бельгия. D-40мм ;  ;  ; Б/м ; Proof ; 12 ; Ustin ; 129 
 995 ; Жетон. Бельгия. D-40мм ;  ;  ; Б/м ; Proof ; 11 ; Ustin ; 123 
 996 ; Жетон. 2006. Саудовская Аравия ;  ;  ; Би/м ; AU ; 9 ; blondik1 ; 35 
 997 ; Жетон. Нидерланды. D-40мм ;  ;  ; Б/м ; Proof ; 12 ; Ustin ; 163 
 998 ; Жетон. Нидерланды. Амстердам. D-40мм ;  ;  ; Б/м ; Proof ; 12 ; Krakovjak ; 200 
 999 ; Жетон. Нидерланды. Амстердам. D-40мм ;  ;  ; Б/м ; Proof ; 10 ; Krakovjak ; 200 
 1000 ; Плакета. За турнир по троеборью. Для офицеров фортификационных частей. Швеция. Р-ры 65х45мм ; 1942 ;  ; Б/м ; XF- ; 21 ; hobby19 ; 175 
 1001 ; Плакета памятная. Международный матч по футболу. ФК "Ганновер" и сборная Венгрии. Венгрияю Р-ры 80х50мм ; 1922 ;  ; Br ; VF+ ; 10 ; фанатКА ; 306 
 1002 ; Медаль. В память 100-летия со дня кончины Наполеона I Бонапарта 5 мая 1921г. Парижский мон двор. Франция. D-51мм ; 1921 ;  ; Br ; VF+ ; 41 ; Fest ; 1719 
 1003 ; Медаль "В память кончины 5 мая 1821г и захоронения 9 мая 1821г Наполеона Бонапарта на острове Св. Елены". Англия. D-53мм ; Первая половина 19в ;  ; Б/м,серебрение ; VF ; 19 ; Asandr ; 1850 
 1004 ; Медаль "Благодарная Лигурия" в честь объединения Франции и Лигурии "Наполеон Бонапарт" (Ж. Гульельме Фойпуль). D-53мм ;  ;  ; Б/м ; VF-XF ; 27 ; Unknown ; 1509 
 1005 ; Медаль "Артур первый герцог Велингтон" "молитванарода в память герцога Велингтона одержавшего победу над Наполеоном в битве при Ватерлоо" в 1815. Англия ; Первая половина 19в ;  ; Б/м,серебрение ; VF+ ; 4 ; Asandr ; 453 
 1006 ; Медаль посвящена Кельнскому собору и его истории. Берлинский мон двор. D-59мм ; 1855 ;  ; Br ; VF+ ; 18 ; Деник ; 1022 
 1007 ; Медаль 75 лет со дня Основания акционерной компании по производству нитроглецерина. D-55мм. В коробке ; 1939 ;  ; Br ; AU ; 61 ; LEXAI ; 1123 
 1008 ; Медаль. Футбол Нидерланды. Южная Африка. 2010. D-40мм. Сертификат ;  ;  ; Би/м ; Proof-Like ; 16 ; blondik1 ; 401 
 1009 ; Наградная медаль от королевской академии искусств за победу в конкурсе. Бельгия. D-55мм ;  ;  ; Б/м ; XF ; 11 ; aviator55 ; 510 
 1010 ; Медаль. Епископ Григорий XVI. Ватикан. D-40мм. Сертификат ;  ;  ; Б/м ; Proof-Like ; 7 ; Снежный Барс ; 45 
 1011 ; Медаль Выставка Прибалтийских странах в Мальме. Швеция. D-60мм ; 1914 ;  ; Br ; XF ; 17 ; vladimirov ; 1176 
 1012 ; Медаль. Имени Йохана Пальме, основателя Стокгольмского банка 1869-1919. Швеция. D-63мм ;  ;  ; Br ; XF ; 21 ; игорь19 ; 340 
 1013 ; Медаль Прибалтика Любитель пива Отвестие ;  ;  ; Керамика ; XF ; 14 ; legallegal ; 155 
 1014 ; Медаль. В память 100-летия образования министерства Финансов Франции 1789-1889. Франция. D-50мм ; 1889 ;  ; Br ; XF+ ; 13 ; игорь19 ; 1041 
 1015 ; Медаль памятная. Морского сражения. Швеция. D-50мм ;  ;  ; Br ; XF+ ; 19 ; игорь19 ; 975 
 1016 ; Знак Дежурный оперативный Р-ры: 70 на 90мм ;  ;  ; Al ; XF ; 16 ; pollipol ; 143 
 1017 ; Знак Дежурный по заставе Р-ры: 70 на 90мм ;  ;  ; Al ; XF ; 5 ; Пограничник ; 140 
 1018 ; Знак Дежурный оперативный Р-ры: 70 на 90мм ;  ;  ; Al ; XF ; 15 ; Пограничник ; 140 
 1019 ; Знак Дежурный по заставе Р-ры: 70 на 90мм ;  ;  ; Al ; XF ; 15 ; Пограничник ; 140 
 1020 ; Знак XXIX Олимпийские игры в Пекине. В коробке ;  ;  ; Ж/м ; AU ; 8 ; Шерлок Холмс ; 157 
 1021 ; Знак Общ борьбы за трезвость Удостоверение ;  ;  ; Al ; AU ; 27 ; Meshok ; 61 
 1022 ; Знак Всегда готов Удостоверение ;  ;  ; Al ; AU ; 53 ; eugene67 ; 146 
 923 ; Жетон. Канада. D-32мм ;  ;  ; Ж/м ; XF+ ; 9 ; Dahan ; 101 
 924 ; Жетон. Швеция. D-31мм ;  ;  ; Ж/м ; XF ; 22 ; Rober ; 101 
 925 ; Жетон. Финляндия. D-32мм ;  ;  ; Ж/м ; AU ; 5 ; cr5400 ; 64 
 926 ; Жетон. Франция. Провинция Бретань. D-28мм ; 1740 ;  ; Ag ; XF- ; 25 ; Георг ; 1271 
 927 ; Жетон Мальмо. Швеция. D-18мм ;  ;  ; Ж/м ; AU ; 5 ; Meshok ; 53 
 928 ; Жетон газовый Мальмо. Швеция. D-17мм ; 1947 ;  ; Ж/м ; XF ; 3 ; erwin ; 84 
 929 ; Жетон. Швеция. D-18мм ;  ;  ; Ж/м ; VF+ ; 9 ; nemand ; 102 
 930 ; Жетон Осло. Норвегия. D-20мм ;  ;  ; Ж/м ; VF+ ; 11 ; nemand ; 363 
 931 ; Жетон Нью-Йорк. D-22мм ;  ;  ; Ж/м ; VF+ ; 9 ; птичка16 ; 102 
 932 ; Медаль серии "Гос.пропаганда стрелковых турниров". Швеция. D-40мм ; 1985 ;  ; Br ; AU ; 13 ; Sovetnic ; 130 
 933 ; Медаль. 40-е Королевские стрельбы на приз газеты Стокгольмские Вести. Швеция. D-40мм ; 1962 ;  ; Br ; XF ; 21 ; Sovetnic ; 133 
 934 ; Медаль. Королевские стрельбы на приз газеты Дагбладет. Швеция. D-40мм ; 1979 ;  ; Br ; AU ; 5 ; Sovetnic ; 102 
 935 ; Медаль серии "Гос.пропаганда стрелковых турниров". Швеция. D-40мм ; 1985 ;  ; Br ; AU ; 5 ; Sovetnic ; 113 
 936 ; Медаль. Королевские стрельбы на приз газеты Дагбладет. Швеция. 1986. D-40мм ;  ;  ; Br ; AU ; 11 ; Sovetnic ; 130 
 937 ; Медаль. За лучшую лошадь. Король Оскар II. Портрет 1892. Швеция. D-43мм. Коробка ;  ;  ; Ag ; XF ; 14 ; sm-dc ; 2490 
 938 ; Памятная плакета войск гражданской обороны. Союз ветеранов. Швеция. Р-ры:45х35мм. Клеймо G9-1957 ;  ;  ; Ag,позол ; AU ; 10 ; Searcher ; 459 
 939 ; Наградная плакета Троеборье Германия 1930 Р-ры: 60*40мм ;  ;  ; Br ; XF ; 48 ; doc2 ; 555 
 940 ; Наградная медаль Легкая атлетика толкание ядра Германия D-40мм ; 1927 ;  ; Br ; XF ; 16 ; eisen ; 469 
 941 ; Медаль Дания. D-45мм ;  ;  ; Br ; XF ; 14 ; x-file ; 241 
 942 ; Жетон Религиозный. D-25мм ;  ;  ; Б/м ; XF ; 3 ; Fest ; 105 
 943 ; Медаль. Австрия. 2008. D-40мм. Сертификат ;  ;  ; Cu-Ni ; Proof-Like ; 39 ; blondik1 ; 202 
 944 ; Наградная медаль Гетеборгского общества садоводов. Швеция. D-45мм ; 1933 ;  ; Ag ; XF+ ; 25 ; игорь19 ; 1940 
 945 ; Жетон Религиозный. D-20мм ;  ;  ; Б/м ; XF ; 17 ; to-to ; 71 
 946 ; Жетон Религиозный. D-18мм ;  ;  ; Б/м ; XF ; 33 ; to-to ; 83 
 947 ; Жетон Мельбург. Австралия. D-33мм ;  ;  ; Cu ; F-VF ; 19 ; 220W ; 308 
 948 ; Жетон. Нидерланды. Амстердам. D-40мм ;  ;  ; Б/м ; Proof ; 23 ; Krakovjak ; 200 
 949 ; Медаль. Гульден. Нидерланды. D-40мм. Сертификат ;  ;  ; Cu-Ni ; Proof-Like ; 24 ; az717 ; 163 
 950 ; Жетон. Нидерланды. Амстердам. D-40мм ;  ;  ; Б/м ; Proof ; 21 ; Krakovjak ; 199 
 951 ; Медаль. Европейская валюта. 2002. D-40мм ;  ;  ; Б/м ; AU ; 24 ; az717 ; 161 
 952 ; Медаль Франс фон Таксис 450 лет со дня смерти D-31мм М-13,32г ; Ag ;  ; Ag ; AU ; 6 ; sm-dc ; 343 
 953 ; Медаль Папа Римский Лео XIII 23 год правления. D-43мм ; 1900 ;  ; Br,серебрение ; XF ; 19 ; d-master ; 1019 
 954 ; Медаль Папа Римский Лео XIII 1 год правления. D-43мм ; 1878 ;  ; Br ; XF+ ; 51 ; Fest ; 1001 
 955 ; Медаль За лучшую лошадь. Швеция. D-44мм ;  ;  ; Ag ; XF+ ; 25 ; Searcher ; 1845 
 956 ; Жетон. Нидерланды. D-20мм ;  ;  ; Б/м ; F ; 6 ; каррр ; 54 
 957 ; Жетон. Франция. D-26мм ; 17 век ;  ; Ж/м ; VG ; 17 ; murka1973 ; 74 
 958 ; Медаль. 100 лет Всемирной выставке 1789г. Франция. D-33мм ;  ;  ; Ж/м ; XF- ; 26 ; Flagman ; 283 
 959 ; Жетон. Германия. 1935 ;  ;  ; Zn ; VF+ ; 58 ; nemand ; 625 
 960 ; Монетовидный жетон. 2. Ватикан. Сертификат ;  ;  ; Би/м ; AU ; 11 ; keryn67 ; 54 
 961 ; Медаль Чешская Республика D-38мм ; 2004 ;  ; Ж/м ; AU ; 17 ; Meshok ; 82 
 962 ; Жетон Чарльз принц Уэльса D-32мм ;  ;  ; Cu-Ni ; XF ; 7 ; Meshok ; 39 
 963 ; Жетон Томас Мюнтцер D-35мм ;  ;  ; Cu-Ni ; XF ; 9 ; Meshok ; 45 
 964 ; Жетон Сен-Мало D-30мм ;  ;  ; Ж/м ; XF ; 7 ; alimas ; 68 
 965 ; Жетон Иоанн XXIII D-35мм ;  ;  ; Б/м ; XF ; 7 ; keryn67 ; 23 
 966 ; Жетон Баскетбол D-27мм ;  ;  ; Cu-Ni ; XF ; 13 ; Meshok ; 22 
 967 ; Жетон Маннергейм Финляндия ;  ;  ; Ж/м ; AU ; 13 ; aleks1753 ; 32 
 968 ; Жетон D-30мм ;  ;  ; Ж/м ; XF ; 3 ; keryn67 ; 33 
 969 ; Медаль Папа Иоанн Павел II D-37мм ;  ;  ; Ж/м ; AU ; 11 ; 1335331 ; 90 
 970 ; Медаль. Оскар II. Швеция. D-31мм ;  ;  ; Ж/м ; VF ; 22 ; Rober ; 155 
 971 ; Медаль Юбилей 850 лет (1134-1984гг). Германия. D-40мм. ;  ;  ; Ag ; Proof ; 30 ; Снежный Барс ; 535 
 972 ; Жетон. Год женщины. Нидерланды. 1975. D-мм ;  ;  ; Б/м ; XF- ; 10 ; Rober ; 43 
 873 ; Медаль за ранение. Австро-Венгрия ;  ;  ; Б/м ; VF-XF ; 80 ; kirvag ; 1322 
 874 ; Медаль. Великобритания ;  ;  ; Al ; VF-XF ; 26 ; Geolog79 ; 140 
 875 ; Медаль. 40 лет пожарной службе. Венгрия ;  ;  ; Б/м,эмаль ; XF+ ; 61 ; B747 ; 509 
 876 ; Медаль. Советским автомобилистам. Будапешт. Венгрия ;  ;  ; Ж/м ; VF-XF ; 96 ; Георг ; 6577 
 877 ; Памятный военный крест. Нидерланды ;  ;  ; Ж/м ; XF+ ; 80 ; ремпутьмаш ; 871 
 878 ; Медаль Норвежской Королевской армии. Норвегия ;  ;  ; Ж/м ; XF ; 55 ; B747 ; 611 
 879 ; Медаль члена Красного Креста. Япония ;  ;  ; Al ; VF+ ; 88 ; Шерлок Холмс ; 801 
 880 ; Медаль дружбы. Вьетнам ;  ;  ; Ж/м ; VF+ ; 87 ; aaaaa1971 ; 1001 
 881 ; Крест. За храбрость. Вьетнам ;  ;  ; Ж/м ; XF ; 73 ; дилитант ; 810 
 882 ; Кампучинский национальный военный орден. 2 класс. Камбоджа ;  ;  ; Ж/м ; VF ; 66 ; aaaaa1971 ; 777 
 883 ; Медаль. Китай. Манчжоу-Го ;  ;  ; Ж/м ; VF ; 144 ; Георг ; 7410 
 884 ; Медаль. Русско-Японская война. Япония ;  ;  ; Ж/м ; VF-XF ; 91 ; дилитант ; 1001 
 885 ; Медаль. Вьетнам ;  ;  ; Б/м ; VF+ ; 48 ; B747 ; 555 
 886 ; Медаль. Азия ;  ;  ; Б/м ; VF+ ; 37 ; B747 ; 333 
 887 ; Медаль. За выслугу 25 лет. Венгрия ;  ;  ; Ж/м,эмаль ; VF-XF ; 43 ; Geolog79 ; 257 
 888 ; Орден столпов государства. Маньчжурия ;  ;  ; Б/м,эмаль ; VF ; 69 ; bniuyt ; 10199 
 889 ; Знак за выслугу 25 лет. Финляндия ;  ;  ; Ag ; XF+ ; 15 ; cr5400 ; 322 
 890 ; Медаль Красного Креста. Швеция ;  ;  ; Б/м ; VF-XF ; 37 ; ОВМ ; 793 
 891 ; Медаль за Зимнюю войну. Финляндия ;  ;  ; Fe ; XF ; 38 ; krass ; 1428 
 892 ; Медаль свободы. Финляндия ;  ;  ; Б/м ; XF+ ; 45 ; Shundr ; 1540 
 893 ; Синий крест охранного корпуса. Финляндия ;  ;  ; Ж/м,эмаль ; XF+ ; 46 ; carre ; 897 
 894 ; Крест заслуг 1ст Польша ;  ;  ; Ж/м,эмаль ; VF-XF ; 16 ; ВЯЗЪ ; 438 
 895 ; Крест заслуг 2ст Польша ;  ;  ; Б/м,эмаль ; VF-XF ; 19 ; maks169 ; 411 
 896 ; Крест заслуг 3ст Польша ;  ;  ; Ж/м ; F-VF ; 34 ; ga2012 ; 1134 
 897 ; Крест заслуг 1ст Польша ;  ;  ; Ж/м,эмаль ; F+ ; 30 ; B747 ; 1135 
 898 ; Сибирский крест Польша ;  ;  ; Ж/м ; VF+ ; 30 ; Shundr ; 969 
 899 ; Медаль за долголетнюю супружескую жизнь Польша ;  ;  ; Б/м,эмаль ; VF-XF ; 11 ; Sovetnic ; 204 
 900 ; Медаль за заслуги в охране Польша ;  ;  ; Ж/м ; VF-XF ; 17 ; vadim152 ; 182 
 901 ; Медаль За заслуги в пожарном деле 1ст Польша ;  ;  ; Ж/м ; XF ; 15 ; artehot ; 272 
 902 ; Медаль За заслуги в пожарном деле 2ст Польша ;  ;  ; Б/м ; VF-XF ; 14 ; artehot ; 274 
 903 ; Медаль За заслуги в пожарном деле 3ст Польша ;  ;  ; Ж/м ; XF ; 17 ; dimam_kz ; 237 
 904 ; Медаль 70 лет Монгольской Народной Революции Монголия ;  ;  ; Ж/м ; VF-XF ; 14 ; artehot ; 216 
 905 ; Крест Ордена Возрождения Польша ;  ;  ; Ж/м,эмаль ; AU ; 14 ; дилитант ; 456 
 906 ; Медаль заслуженному пожарному Польша ;  ;  ; Ж/м ; VF-XF ; 7 ; artehot ; 340 
 907 ; Орден Братства и единства Югославия ;  ;  ; Ag,эмаль ; AU ; 25 ; rekaSvir ; 1387 
 908 ; Медаль комунизма Польша ;  ;  ; Ж/м ; VF ; 23 ; 312 ; 161 
 909 ; Медаль военных заслуг Югославия ;  ;  ; Ж/м ; XF ; 9 ; aaaaa1971 ; 341 
 910 ; Знак за выслугу 15 лет. Финляндия ;  ;  ; Ж/м ; XF+ ; 8 ; cr5400 ; 263 
 911 ; Медаль свободы. Финляндия ;  ;  ; Ж/м ; XF+ ; 24 ; Shundr ; 794 
 912 ; Памятная медаль "Продолжение войны 1941-1945 гг.". Финляндия ;  ;  ; Ж/м ; XF+ ; 21 ; cr5400 ; 617 
 913 ; Медаль иностранная ;  ;  ; Б/м ; XF ; 34 ; cr5400 ; 161 
 914 ; Знак за выслугу 10 лет. Финляндия ;  ;  ; Ж/м ; AU ; 8 ; cr5400 ; 263 
 915 ; Знак за выслугу 30 лет. Финляндия ;  ;  ; Ж/м ; AU ; 10 ; cr5400 ; 263 
 916 ; Знак за выслугу 25 лет. Финляндия + миниатюра ;  ;  ; Ag ; AU ; 28 ; cr5400 ; 344 
 917 ; Крест Фридриха-Августа 1-го класса. Ольденбург. Германия. Фирма "Steinhauer Luke" 1МВ ;  ;  ; Fe ; XF- ; 52 ; aviator55 ; 6066 
 918 ; Орден Амаранта. (Орден королевы Критсины для дворянского сосоловия). Швеция ;  ;  ; Ж/м ; VF ; 16 ; ВЯЗЪ ; 453 
 919 ; Медаль. Королевские стрельбы в Гетеборге. Оскар II. Швеция ; 1889 ;  ; Br ; XF+ ; 16 ; Sovetnic ; 227 
 920 ; Медаль памятная. Морского похода Шведского минного заградителя Альвснаббен 1968-1969гг. Швеция. D-40мм ; 1969 ;  ; Br ; XF+ ; 12 ; RAPAN ; 510 
 921 ; Жетон. Финляндия. D-32мм ;  ;  ; Ж/м ; AU ; 24 ; cr5400 ; 53 
 922 ; Жетон. Финляндия. D-32мм ;  ;  ; Ж/м ; XF+ ; 16 ; cr5400 ; 54 
 823 ; Орден Священного сокровища 8-степени. Япония. Коробка ;  ;  ; Ag ; VF ; 13 ; ВЯЗЪ ; 667 
 824 ; Знак массонский. В коробке ;  ;  ; Ж/м ; XF+ ; 65 ; bogomaz ; 1430 
 825 ; Знак массонский. В коробке ;  ;  ; Ж/м ; XF+ ; 57 ; PROFAN2020 ; 2552 
 826 ; Медаль За военные заслуги Югославия Коробка + планка ;  ;  ; Б/м ; VF-XF ; 36 ; Shundr ; 746 
 827 ; Знак массонский. В коробке ;  ;  ; Ж/м ; XF+ ; 67 ; PROFAN2020 ; 1726 
 828 ; Знак массонский. В коробке ;  ;  ; Ж/м ; XF+ ; 73 ; PROFAN2020 ; 3411 
 829 ; Знак массонский. В коробке ;  ;  ; Ж/м ; AU ; 61 ; PROFAN2020 ; 3263 
 830 ; Знак массонский, с лентой ;  ;  ; Ж/м ; XF+ ; 64 ; konstantin I ; 2043 
 831 ; Медаль За усердие Югославия Коробка + миниатюра ;  ;  ; Ж/м ; VF-XF ; 15 ; Alks75 ; 624 
 832 ; Орден имперских железных дорог. Япония. Коробка ;  ;  ; Ag ; XF+ ; 15 ; Папа Свин ; 793 
 833 ; Орден Священного сокровища 5-степени, с клеймом. Япония. Коробка, фрачник ;  ;  ; Ag ; VF+ ; 26 ; S-a-a-49 ; 1556 
 834 ; Орден восходящего солнца 5-степени. Япония. Коробка ;  ;  ; Ag ; XF- ; 39 ; Smit ; 8000 
 835 ; Медаль за поход в Сибирь 1914-1920г. Япония. Коробка ;  ;  ; Ж/м ; VF+ ; 36 ; Шерлок Холмс ; 567 
 836 ; Медаль в честь коронации Тайсе. 1915г. Япония. Коробка ;  ;  ; Ag ; XF ; 46 ; carre ; 1416 
 837 ; Плакета наградная. За III место в первенстве по футболу. От Венгерского футбольного союза. Австро-Венгрия. Р-ры 40х75мм. В коробке ; 1913 ;  ; Br ; XF ; 23 ; BSG ; 567 
 838 ; Монетовидный жетон. 5 piek Emmen. Нидерланды. Коробка ;  ;  ; Б/м ; Proof ; 21 ; SS007 ; 114 
 839 ; Медаль. Серебрянный юбилей Елизаветы II. D-45мм. Коробка ;  ;  ; Ag ; XF/AU ; 7 ; cr5400 ; 1236 
 840 ; Военный крест. Чехословакия ; 1914-1918 ;  ; Ж/м ; XF ; 47 ; Smit ; 1776 
 841 ; Крест За храбрость. Вьетнам (Южный Вьетнам) ;  ;  ; Ж/м ; XF ; 48 ; Shundr ; 912 
 842 ; Медаль Французские экспедиционные силы на Дальнем Востоке D-36мм ;  ;  ; Ж/м ; VF-XF ; 14 ; doc2 ; 232 
 843 ; Орден 9-го сентября Болгария ;  ;  ; Ж/м,эмаль ; XF ; 23 ; nadyamin12 ; 617 
 844 ; Орден Трудовая слава Болгария ;  ;  ; Б/м,эмаль ; AU ; 22 ; Атлантик ; 420 
 845 ; Крест заслуг 3ст Польша ;  ;  ; Ж/м ; XF ; 27 ; дилитант ; 287 
 846 ; Медаль За выслугу лет (30 лет). Венгрия ;  ;  ; Ж/м ; XF- ; 36 ; Geolog79 ; 227 
 847 ; Медаль. Венгрия ;  ;  ; Ж/м,эмаль ; VF-XF ; 30 ; Geolog79 ; 272 
 848 ; Крест за заслуги. Польша ;  ;  ; Б/м,эмаль ; XF ; 76 ; B747 ; 1710 
 849 ; Медаль иностранная ;  ;  ; Б/м ; VF ; 45 ; Geolog79 ; 340 
 850 ; Медаль. Франция ;  ;  ; Ж/м ; XF+ ; 47 ; Geolog79 ; 374 
 851 ; Медаль За 5-летнюю службу в пожарной охране. Венгрия ;  ;  ; Ж/м ; XF ; 41 ; Geolog79 ; 280 
 852 ; Медаль. Восток ;  ;  ; Б/м ; XF+ ; 74 ; B747 ; 900 
 853 ; Медаль. Япония ;  ;  ; Ж/м ; VF+ ; 69 ; дилитант ; 906 
 854 ; Медаль Шведское спортивное общество ;  ;  ; Б/м,эмаль ; VF-XF ; 48 ; Geolog79 ; 311 
 855 ; Медаль. Азия ;  ;  ; Ж/м ; VF-XF ; 56 ; Geolog79 ; 308 
 856 ; Медаль За военные заслуги. Венгрия ;  ;  ; Ж/м ; VF+ ; 83 ; B747 ; 1632 
 857 ; Армейская наградная медаль. За отличие в стрельбе из винтовки на турнире в Хередалене 1961. Швеция ;  ;  ; Br ; XF+ ; 10 ; Sovetnic ; 155 
 858 ; Армейская наградная медаль. За отличие в стрельбе из пистолета на турнире в Ёнкопинге 1972. Швеция ;  ;  ; Br ; AU ; 14 ; Sovetnic ; 155 
 859 ; Наградная медаль. Спортивный союз Кальмара. Швеция. D-25мм ;  ;  ; Ag ; XF- ; 34 ; SadKo ; 344 
 860 ; Армейская наградная медаль. За отличную стрельбу из винтовки. Швеция. 1975 ;  ;  ; Br,посеребр ; XF+ ; 45 ; 78gen ; 397 
 861 ; Наградная медаль. За заслуги. От королевского военно-спортивного союза. Король Густав VI Адольф. Швеция. D-35мм. Клеймо G9-1957 ;  ;  ; Ag,позол ; AU ; 29 ; vladimirov ; 1020 
 862 ; Награлная Королевская медаль. За продолжительную и верную службу. Король Густав V. Надпись HERMAN DEMOLING. Швеция. D-35мм ;  ;  ; Ag ; XF- ; 28 ; carre ; 1323 
 863 ; Наградная медаль Красного Креста. Швеция ;  ;  ; Б/м ; XF+ ; 22 ; ВЯЗЪ ; 567 
 864 ; Медаль. За лучшую лошадь. Портрет короля Густава V. Швеция. D-43мм. 1938. Коробка ;  ;  ; Ag ; XF ; 7 ; sm-dc ; 2020 
 865 ; Наградная медаль Тяжелая атлетика Германия 1920-30гг Р-ры: 118*44 ; 1920-30е гг ;  ; б/м ; XF ; 27 ; doc2 ; 1555 
 866 ; Колодка наградных Королевских медалей (миниатюры). Швеция. За продолжительную и верную службу, За верность и честность, За заслуги. От королевского военно-спортивного союза. На гурте Silver. D-15мм Клеймо G9-1957 ;  ;  ; Ag,позол ; XF ; 18 ; Sintez ; 2008 
 867 ; Медаль Велоспорт Германия ; 1922 ;  ; Br ; VF-XF ; 7 ; eisen ; 207 
 868 ; Ветеранский крест Германия Р-ры: 50*50мм ;  ;  ; Ж/м ; AU ; 24 ; aviator55 ; 793 
 869 ; Звезда За заслуг. Венгрия ;  ;  ; Б/м,эмаль ; VF-XF ; 58 ; nadyamin12 ; 1000 
 870 ; Медаль за заслуги Союза ветеранов войны с планкой "XXV". Финляндия ;  ;  ; Ж/м ; XF+ ; 28 ; rem. ; 558 
 871 ; Медаль. Азия ;  ;  ; Ж/м ; VF+ ; 48 ; B747 ; 555 
 872 ; Медаль. Азия ;  ;  ; Б/м ; VF ; 51 ; B747 ; 555 
